,Unnamed: 0,id,datetime,file_name,seq_id,frame_num,seq_num_frames,location,category_id,has_animal,species
31,19404,A03_01070040.JPG,2020-01-07 16:33:08+00:00,A03/01070040.JPG,39e186bf-7160-11ec-a016-5cf3706028c2,10,12,A03,0,0,empty
32,76941,A03_04080348.JPG,2020-04-08 21:49:35+00:00,A03/04080348.JPG,39e1adff-7160-11ec-bf87-5cf3706028c2,0,6,A03,21,1,spotted_paca
33,3634,A03_04140403.JPG,2020-04-14 10:55:06+00:00,A03/04140403.JPG,39e1ae09-7160-11ec-81c9-5cf3706028c2,4,6,A03,0,0,empty
34,79781,A03_04280526.JPG,2020-04-28 00:19:08+00:00,A03/04280526.JPG,39e1ae21-7160-11ec-be50-5cf3706028c2,4,6,A03,21,1,spotted_paca
35,4374,A03_02190158.JPG,2020-02-19 23:38:57+00:00,A03/02190158.JPG,39e186d7-7160-11ec-96f8-5cf3706028c2,5,6,A03,0,0,empty
36,3012,A03_01120065.JPG,2020-01-12 20:49:46+00:00,A03/01120065.JPG,39e186c4-7160-11ec-8673-5cf3706028c2,2,3,A03,0,0,empty
37,2954,A03_04040329.JPG,2020-04-04 04:04:39+00:00,A03/04040329.JPG,39e1adfb-7160-11ec-9eb1-5cf3706028c2,5,9,A03,21,1,spotted_paca
38,33346,A03_07190679.JPG,2020-07-19 10:45:44+00:00,A03/07190679.JPG,39e1d519-7160-11ec-ba14-5cf3706028c2,7,9,A03,16,1,south_american_coati
39,277,A03_04030319.JPG,2020-04-03 02:20:59+00:00,A03/04030319.JPG,39e1adfa-7160-11ec-b66a-5cf3706028c2,4,9,A03,21,1,spotted_paca
40,11188,A03_07010584.JPG,2020-07-01 19:38:16+00:00,A03/07010584.JPG,39e1d509-7160-11ec-8b9f-5cf3706028c2,2,3,A03,0,0,empty
41,18675,A03_01070025.JPG,2020-01-07 16:32:15+00:00,A03/01070025.JPG,39e186be-7160-11ec-b10d-5cf3706028c2,4,9,A03,0,0,empty
42,1323,A03_04140392.JPG,2020-04-14 10:27:45+00:00,A03/04140392.JPG,39e1ae07-7160-11ec-b6ae-5cf3706028c2,8,9,A03,0,0,empty
43,19787,A03_04140422.JPG,2020-04-14 11:09:55+00:00,A03/04140422.JPG,39e1ae0c-7160-11ec-8354-5cf3706028c2,8,9,A03,0,0,empty
44,8201,A03_04190477.JPG,2020-04-19 09:10:56+00:00,A03/04190477.JPG,39e1ae19-7160-11ec-8a78-5cf3706028c2,0,6,A03,0,0,empty
45,7833,A03_03210257.JPG,2020-03-21 20:27:47+00:00,A03/03210257.JPG,39e186ed-7160-11ec-bde0-5cf3706028c2,5,6,A03,0,0,empty
46,30463,A03_01150075.JPG,2020-01-15 21:46:41+00:00,A03/01150075.JPG,39e186c7-7160-11ec-9e4b-5cf3706028c2,0,6,A03,5,1,rodent
47,82601,A03_07190680.JPG,2020-07-19 10:45:45+00:00,A03/07190680.JPG,39e1d519-7160-11ec-ba14-5cf3706028c2,8,9,A03,16,1,south_american_coati
48,8503,A03_03060219.JPG,2020-03-06 17:42:33+00:00,A03/03060219.JPG,39e186e5-7160-11ec-be7d-5cf3706028c2,0,3,A03,20,1,tayra
49,13770,A03_01190094.JPG,2020-01-19 12:09:59+00:00,A03/01190094.JPG,39e186cb-7160-11ec-bdc7-5cf3706028c2,1,3,A03,0,0,empty
50,33955,A03_04140406.JPG,2020-04-14 10:59:56+00:00,A03/04140406.JPG,39e1ae0a-7160-11ec-9f6d-5cf3706028c2,1,3,A03,3,1,collared_peccary
51,9501,A03_03010213.JPG,2020-03-01 23:52:26+00:00,A03/03010213.JPG,39e186e3-7160-11ec-907e-5cf3706028c2,6,9,A03,0,0,empty
52,50866,A03_01150078.JPG,2020-01-15 21:46:49+00:00,A03/01150078.JPG,39e186c7-7160-11ec-9e4b-5cf3706028c2,3,6,A03,5,1,rodent
53,5688,A03_03300302.JPG,2020-03-30 21:28:18+00:00,A03/03300302.JPG,39e1adf7-7160-11ec-95d8-5cf3706028c2,2,6,A03,5,1,rodent
54,57347,A03_04170460.JPG,2020-04-17 17:07:41+00:00,A03/04170460.JPG,39e1ae15-7160-11ec-ad6e-5cf3706028c2,1,3,A03,16,1,south_american_coati
55,14820,A03_02210160.JPG,2020-02-21 02:53:36+00:00,A03/02210160.JPG,39e186d8-7160-11ec-8a7f-5cf3706028c2,1,3,A03,0,0,empty
56,5931,A03_07080596.JPG,2020-07-08 20:08:36+00:00,A03/07080596.JPG,39e1d50b-7160-11ec-a55f-5cf3706028c2,8,9,A03,0,0,empty
57,17664,A03_02190157.JPG,2020-02-19 23:38:57+00:00,A03/02190157.JPG,39e186d7-7160-11ec-96f8-5cf3706028c2,4,6,A03,0,0,empty
58,12241,A03_01080053.JPG,2020-01-08 12:04:16+00:00,A03/01080053.JPG,39e186c2-7160-11ec-bcb0-5cf3706028c2,2,3,A03,0,0,empty
59,16752,A03_04080346.JPG,2020-04-08 20:06:51+00:00,A03/04080346.JPG,39e1adfe-7160-11ec-83dc-5cf3706028c2,7,9,A03,0,0,empty
60,15843,A03_01070021.JPG,2020-01-07 16:32:08+00:00,A03/01070021.JPG,39e186be-7160-11ec-b10d-5cf3706028c2,0,9,A03,0,0,empty
61,14164,A03_03300299.JPG,2020-03-30 03:39:36+00:00,A03/03300299.JPG,39e1adf6-7160-11ec-aa2e-5cf3706028c2,8,9,A03,0,0,empty
62,27059,A03_02180135.JPG,2020-02-18 03:24:23+00:00,A03/02180135.JPG,39e186d3-7160-11ec-baf3-5cf3706028c2,12,15,A03,11,1,unknown_armadillo
63,4013,A03_07190648.JPG,2020-07-19 10:41:42+00:00,A03/07190648.JPG,39e1d515-7160-11ec-8206-5cf3706028c2,3,9,A03,16,1,south_american_coati
64,79878,A03_07080591.JPG,2020-07-08 20:08:29+00:00,A03/07080591.JPG,39e1d50b-7160-11ec-a55f-5cf3706028c2,3,9,A03,19,1,unknown_possum
65,5786,A03_01070024.JPG,2020-01-07 16:32:14+00:00,A03/01070024.JPG,39e186be-7160-11ec-b10d-5cf3706028c2,3,9,A03,0,0,empty
66,63899,A03_07190678.JPG,2020-07-19 10:45:43+00:00,A03/07190678.JPG,39e1d519-7160-11ec-ba14-5cf3706028c2,6,9,A03,16,1,south_american_coati
67,12847,A03_04240518.JPG,2020-04-24 20:14:54+00:00,A03/04240518.JPG,39e1ae1f-7160-11ec-a930-5cf3706028c2,5,6,A03,0,0,empty
68,2962,A03_04040332.JPG,2020-04-04 04:04:44+00:00,A03/04040332.JPG,39e1adfb-7160-11ec-9eb1-5cf3706028c2,8,9,A03,0,0,empty
69,16000,A03_03010215.JPG,2020-03-01 23:52:28+00:00,A03/03010215.JPG,39e186e3-7160-11ec-907e-5cf3706028c2,8,9,A03,0,0,empty
70,29040,A03_03260273.JPG,2020-03-26 15:46:43+00:00,A03/03260273.JPG,39e1adf3-7160-11ec-9a4e-5cf3706028c2,6,9,A03,16,1,south_american_coati
71,24478,A03_02010110.JPG,2020-02-01 07:01:17+00:00,A03/02010110.JPG,39e186ce-7160-11ec-afb0-5cf3706028c2,2,3,A03,16,1,south_american_coati
72,29971,A03_04200510.JPG,2020-04-20 16:38:19+00:00,A03/04200510.JPG,39e1ae1e-7160-11ec-b754-5cf3706028c2,0,3,A03,10,1,lowland_tapir
73,14934,A03_02280194.JPG,2020-02-28 08:41:47+00:00,A03/02280194.JPG,39e186e0-7160-11ec-8bef-5cf3706028c2,2,6,A03,22,1,margarita_island_capuchin
74,10495,A03_03060217.JPG,2020-03-06 00:36:12+00:00,A03/03060217.JPG,39e186e4-7160-11ec-871f-5cf3706028c2,1,3,A03,0,0,empty
75,16175,A03_01070013.JPG,2020-01-07 16:31:31+00:00,A03/01070013.JPG,39e15fa6-7160-11ec-8ff1-5cf3706028c2,10,15,A03,0,0,empty
76,4178,A03_02180141.JPG,2020-02-18 04:03:35+00:00,A03/02180141.JPG,39e186d5-7160-11ec-bbef-5cf3706028c2,0,3,A03,0,0,empty
77,69643,A03_03310306.JPG,2020-03-31 04:42:50+00:00,A03/03310306.JPG,39e1adf8-7160-11ec-9711-5cf3706028c2,0,6,A03,5,1,rodent
78,10935,A03_02180148.JPG,2020-02-18 05:56:33+00:00,A03/02180148.JPG,39e186d6-7160-11ec-b7b2-5cf3706028c2,4,9,A03,0,0,empty
79,2104,A03_03100224.JPG,2020-03-10 08:09:55+00:00,A03/03100224.JPG,39e186e6-7160-11ec-b9d3-5cf3706028c2,2,3,A03,0,0,empty
80,3753,A03_04040338.JPG,2020-04-04 22:22:15+00:00,A03/04040338.JPG,39e1adfd-7160-11ec-8735-5cf3706028c2,2,3,A03,19,1,unknown_possum
81,73482,A03_01080049.JPG,2020-01-08 10:33:19+00:00,A03/01080049.JPG,39e186c1-7160-11ec-b6a0-5cf3706028c2,1,3,A03,22,1,margarita_island_capuchin
82,16718,A03_02190156.JPG,2020-02-19 23:38:56+00:00,A03/02190156.JPG,39e186d7-7160-11ec-96f8-5cf3706028c2,3,6,A03,0,0,empty
83,2806,A03_04140421.JPG,2020-04-14 11:09:54+00:00,A03/04140421.JPG,39e1ae0c-7160-11ec-8354-5cf3706028c2,7,9,A03,0,0,empty
84,26642,A03_03060220.JPG,2020-03-06 17:42:34+00:00,A03/03060220.JPG,39e186e5-7160-11ec-be7d-5cf3706028c2,1,3,A03,20,1,tayra
85,4983,A03_05180535.JPG,2020-05-18 02:57:53+00:00,A03/05180535.JPG,39e1ae24-7160-11ec-859f-5cf3706028c2,1,3,A03,0,0,empty
86,75088,A03_04140415.JPG,2020-04-14 11:09:44+00:00,A03/04140415.JPG,39e1ae0c-7160-11ec-8354-5cf3706028c2,1,9,A03,3,1,collared_peccary
87,80041,A03_04170463.JPG,2020-04-17 17:23:23+00:00,A03/04170463.JPG,39e1ae16-7160-11ec-afc3-5cf3706028c2,1,3,A03,16,1,south_american_coati
88,8267,A03_04140443.JPG,2020-04-14 12:17:06+00:00,A03/04140443.JPG,39e1ae10-7160-11ec-aa83-5cf3706028c2,2,3,A03,0,0,empty
89,74455,A03_04240513.JPG,2020-04-24 20:14:48+00:00,A03/04240513.JPG,39e1ae1f-7160-11ec-a930-5cf3706028c2,0,6,A03,11,1,unknown_armadillo
90,8765,A03_02170121.JPG,2020-02-17 22:49:35+00:00,A03/02170121.JPG,39e186d2-7160-11ec-beba-5cf3706028c2,1,3,A03,0,0,empty
91,50103,A03_06260574.JPG,2020-06-26 08:33:51+00:00,A03/06260574.JPG,39e1d506-7160-11ec-a8e3-5cf3706028c2,7,9,A03,16,1,south_american_coati
92,18099,A03_02180149.JPG,2020-02-18 05:56:34+00:00,A03/02180149.JPG,39e186d6-7160-11ec-b7b2-5cf3706028c2,5,9,A03,0,0,empty
93,16948,A03_07190642.JPG,2020-07-19 10:41:19+00:00,A03/07190642.JPG,39e1d514-7160-11ec-ae69-5cf3706028c2,12,15,A03,16,1,south_american_coati
94,17933,A03_01070046.JPG,2020-01-07 22:37:26+00:00,A03/01070046.JPG,39e186c0-7160-11ec-bc14-5cf3706028c2,4,6,A03,0,0,empty
95,17176,A03_02050113.JPG,2020-02-05 11:13:37+00:00,A03/02050113.JPG,39e186cf-7160-11ec-87df-5cf3706028c2,2,3,A03,0,0,empty
96,15358,A03_02280188.JPG,2020-02-28 08:40:00+00:00,A03/02280188.JPG,39e186de-7160-11ec-80de-5cf3706028c2,2,3,A03,0,0,empty
97,8730,A03_03300289.JPG,2020-03-30 03:38:06+00:00,A03/03300289.JPG,39e1adf5-7160-11ec-aceb-5cf3706028c2,1,3,A03,0,0,empty
98,27613,A03_02180131.JPG,2020-02-18 03:24:15+00:00,A03/02180131.JPG,39e186d3-7160-11ec-baf3-5cf3706028c2,8,15,A03,11,1,unknown_armadillo
99,14359,A03_06170547.JPG,2020-06-17 21:40:27+00:00,A03/06170547.JPG,39e1d502-7160-11ec-a5d4-5cf3706028c2,4,9,A03,8,1,giant_anteater
100,51657,A03_03210234.JPG,2020-03-21 02:34:37+00:00,A03/03210234.JPG,39e186ea-7160-11ec-b1ca-5cf3706028c2,0,6,A03,5,1,rodent
101,18830,A03_01070031.JPG,2020-01-07 16:32:39+00:00,A03/01070031.JPG,39e186bf-7160-11ec-a016-5cf3706028c2,1,12,A03,0,0,empty
102,7747,A03_06150542.JPG,2020-06-15 01:21:26+00:00,A03/06150542.JPG,39e1d501-7160-11ec-9fcc-5cf3706028c2,2,3,A03,0,0,empty
103,13290,A03_02180127.JPG,2020-02-18 03:24:09+00:00,A03/02180127.JPG,39e186d3-7160-11ec-baf3-5cf3706028c2,4,15,A03,0,0,empty
104,29468,A03_04140390.JPG,2020-04-14 10:27:43+00:00,A03/04140390.JPG,39e1ae07-7160-11ec-b6ae-5cf3706028c2,6,9,A03,3,1,collared_peccary
105,17277,A03_04190484.JPG,2020-04-19 09:11:37+00:00,A03/04190484.JPG,39e1ae1a-7160-11ec-a55a-5cf3706028c2,1,12,A03,0,0,empty
106,36293,A03_04180468.JPG,2020-04-18 01:35:37+00:00,A03/04180468.JPG,39e1ae17-7160-11ec-8ef5-5cf3706028c2,3,9,A03,5,1,rodent
107,12918,A03_02280196.JPG,2020-02-28 08:41:51+00:00,A03/02280196.JPG,39e186e0-7160-11ec-8bef-5cf3706028c2,4,6,A03,0,0,empty
108,25891,A03_02290198.JPG,2020-02-29 01:51:00+00:00,A03/02290198.JPG,39e186e1-7160-11ec-850f-5cf3706028c2,0,6,A03,11,1,unknown_armadillo
109,9762,A03_02170122.JPG,2020-02-17 22:49:36+00:00,A03/02170122.JPG,39e186d2-7160-11ec-beba-5cf3706028c2,2,3,A03,0,0,empty
110,13464,A03_02220173.JPG,2020-02-22 19:03:10+00:00,A03/02220173.JPG,39e186da-7160-11ec-b773-5cf3706028c2,5,6,A03,21,1,spotted_paca
111,17392,A03_04140402.JPG,2020-04-14 10:55:05+00:00,A03/04140402.JPG,39e1ae09-7160-11ec-81c9-5cf3706028c2,3,6,A03,0,0,empty
112,10966,A03_07190629.JPG,2020-07-19 09:30:43+00:00,A03/07190629.JPG,39e1d513-7160-11ec-ab57-5cf3706028c2,2,3,A03,0,0,empty
113,17302,A03_02280195.JPG,2020-02-28 08:41:50+00:00,A03/02280195.JPG,39e186e0-7160-11ec-8bef-5cf3706028c2,3,6,A03,0,0,empty
114,16570,A03_01190095.JPG,2020-01-19 12:10:00+00:00,A03/01190095.JPG,39e186cb-7160-11ec-bdc7-5cf3706028c2,2,3,A03,0,0,empty
115,30557,A03_07080594.JPG,2020-07-08 20:08:34+00:00,A03/07080594.JPG,39e1d50b-7160-11ec-a55f-5cf3706028c2,6,9,A03,19,1,unknown_possum
116,78748,A03_07120602.JPG,2020-07-12 03:42:01+00:00,A03/07120602.JPG,39e1d50d-7160-11ec-8ee6-5cf3706028c2,2,3,A03,19,1,unknown_possum
117,11429,A03_03100222.JPG,2020-03-10 08:09:54+00:00,A03/03100222.JPG,39e186e6-7160-11ec-b9d3-5cf3706028c2,0,3,A03,0,0,empty
118,3919,A03_04160446.JPG,2020-04-16 18:22:27+00:00,A03/04160446.JPG,39e1ae11-7160-11ec-a256-5cf3706028c2,2,3,A03,0,0,empty
119,64149,A03_04030318.JPG,2020-04-03 02:20:58+00:00,A03/04030318.JPG,39e1adfa-7160-11ec-b66a-5cf3706028c2,3,9,A03,21,1,spotted_paca
120,17850,A03_03300298.JPG,2020-03-30 03:39:35+00:00,A03/03300298.JPG,39e1adf6-7160-11ec-aa2e-5cf3706028c2,7,9,A03,0,0,empty
121,56555,A03_04140382.JPG,2020-04-14 10:12:36+00:00,A03/04140382.JPG,39e1ae06-7160-11ec-b085-5cf3706028c2,1,3,A03,3,1,collared_peccary
122,11888,A03_02210161.JPG,2020-02-21 02:53:36+00:00,A03/02210161.JPG,39e186d8-7160-11ec-8a7f-5cf3706028c2,2,3,A03,0,0,empty
123,2392,A03_03260268.JPG,2020-03-26 15:46:29+00:00,A03/03260268.JPG,39e1adf3-7160-11ec-9a4e-5cf3706028c2,1,9,A03,0,0,empty
124,4175,A03_02240175.JPG,2020-02-24 18:29:28+00:00,A03/02240175.JPG,39e186db-7160-11ec-8548-5cf3706028c2,1,3,A03,0,0,empty
125,17806,A03_04140404.JPG,2020-04-14 10:55:07+00:00,A03/04140404.JPG,39e1ae09-7160-11ec-81c9-5cf3706028c2,5,6,A03,0,0,empty
126,32188,A03_03260261.JPG,2020-03-26 02:21:29+00:00,A03/03260261.JPG,39e1adf2-7160-11ec-8e3d-5cf3706028c2,0,6,A03,11,1,unknown_armadillo
127,14779,A03_01090062.JPG,2020-01-09 23:07:06+00:00,A03/01090062.JPG,39e186c3-7160-11ec-b66c-5cf3706028c2,8,9,A03,0,0,empty
128,14360,A03_03210239.JPG,2020-03-21 02:34:44+00:00,A03/03210239.JPG,39e186ea-7160-11ec-b1ca-5cf3706028c2,5,6,A03,0,0,empty
129,3690,A03_02290201.JPG,2020-02-29 01:51:06+00:00,A03/02290201.JPG,39e186e1-7160-11ec-850f-5cf3706028c2,3,6,A03,0,0,empty
130,16162,A03_07210693.JPG,2020-07-21 16:51:28+00:00,A03/07210693.JPG,39e1d51d-7160-11ec-9e46-5cf3706028c2,0,3,A03,20,1,tayra
131,15333,A03_01140071.JPG,2020-01-14 21:05:38+00:00,A03/01140071.JPG,39e186c5-7160-11ec-af8f-5cf3706028c2,5,6,A03,0,0,empty
132,4322,A03_01070045.JPG,2020-01-07 22:37:25+00:00,A03/01070045.JPG,39e186c0-7160-11ec-bc14-5cf3706028c2,3,6,A03,0,0,empty
133,66893,A03_07190682.JPG,2020-07-19 10:46:11+00:00,A03/07190682.JPG,39e1d51a-7160-11ec-b0b1-5cf3706028c2,1,3,A03,16,1,south_american_coati
134,9707,A03_04080353.JPG,2020-04-08 21:49:42+00:00,A03/04080353.JPG,39e1adff-7160-11ec-bf87-5cf3706028c2,5,6,A03,0,0,empty
135,17407,A03_03300288.JPG,2020-03-30 03:38:05+00:00,A03/03300288.JPG,39e1adf5-7160-11ec-aceb-5cf3706028c2,0,3,A03,0,0,empty
136,31204,A03_02190154.JPG,2020-02-19 23:38:52+00:00,A03/02190154.JPG,39e186d7-7160-11ec-96f8-5cf3706028c2,1,6,A03,11,1,unknown_armadillo
137,3541,A03_05170532.JPG,2020-05-17 02:54:44+00:00,A03/05170532.JPG,39e1ae23-7160-11ec-bff4-5cf3706028c2,1,3,A03,0,0,empty
138,5626,A03_04140442.JPG,2020-04-14 12:17:05+00:00,A03/04140442.JPG,39e1ae10-7160-11ec-aa83-5cf3706028c2,1,3,A03,0,0,empty
139,7689,A03_01070026.JPG,2020-01-07 16:32:16+00:00,A03/01070026.JPG,39e186be-7160-11ec-b10d-5cf3706028c2,5,9,A03,0,0,empty
140,9795,A03_04030321.JPG,2020-04-03 02:21:02+00:00,A03/04030321.JPG,39e1adfa-7160-11ec-b66a-5cf3706028c2,6,9,A03,0,0,empty
141,13132,A03_03010211.JPG,2020-03-01 23:52:23+00:00,A03/03010211.JPG,39e186e3-7160-11ec-907e-5cf3706028c2,4,9,A03,11,1,unknown_armadillo
142,19112,A03_07190692.JPG,2020-07-19 10:50:58+00:00,A03/07190692.JPG,39e1d51c-7160-11ec-a6b9-5cf3706028c2,5,6,A03,0,0,empty
143,14633,A03_03060218.JPG,2020-03-06 00:36:12+00:00,A03/03060218.JPG,39e186e4-7160-11ec-871f-5cf3706028c2,2,3,A03,0,0,empty
144,5833,A03_07190691.JPG,2020-07-19 10:50:57+00:00,A03/07190691.JPG,39e1d51c-7160-11ec-a6b9-5cf3706028c2,4,6,A03,0,0,empty
145,15700,A03_02180125.JPG,2020-02-18 03:24:00+00:00,A03/02180125.JPG,39e186d3-7160-11ec-baf3-5cf3706028c2,2,15,A03,0,0,empty
146,79922,A03_04040325.JPG,2020-04-04 04:04:28+00:00,A03/04040325.JPG,39e1adfb-7160-11ec-9eb1-5cf3706028c2,1,9,A03,21,1,spotted_paca
147,79027,A03_04140437.JPG,2020-04-14 12:16:22+00:00,A03/04140437.JPG,39e1ae0f-7160-11ec-875b-5cf3706028c2,8,12,A03,3,1,collared_peccary
148,62302,A03_04140411.JPG,2020-04-14 11:09:24+00:00,A03/04140411.JPG,39e1ae0b-7160-11ec-ac6f-5cf3706028c2,3,6,A03,3,1,collared_peccary
149,12954,A03_04140408.JPG,2020-04-14 11:09:18+00:00,A03/04140408.JPG,39e1ae0b-7160-11ec-ac6f-5cf3706028c2,0,6,A03,0,0,empty
150,25833,A03_06260559.JPG,2020-06-26 08:26:29+00:00,A03/06260559.JPG,39e1d505-7160-11ec-820a-5cf3706028c2,1,9,A03,16,1,south_american_coati
151,5780,A03_06260576.JPG,2020-06-26 08:38:23+00:00,A03/06260576.JPG,39e1d507-7160-11ec-aa27-5cf3706028c2,0,3,A03,22,1,margarita_island_capuchin
152,59227,A03_07190665.JPG,2020-07-19 10:44:10+00:00,A03/07190665.JPG,39e1d518-7160-11ec-8a1d-5cf3706028c2,2,9,A03,16,1,south_american_coati
153,26223,A03_07190667.JPG,2020-07-19 10:44:13+00:00,A03/07190667.JPG,39e1d518-7160-11ec-8a1d-5cf3706028c2,4,9,A03,16,1,south_american_coati
154,46249,A03_01180084.JPG,2020-01-18 00:54:34+00:00,A03/01180084.JPG,39e186c8-7160-11ec-9314-5cf3706028c2,3,6,A03,21,1,spotted_paca
155,34564,A03_04120361.JPG,2020-04-12 20:59:40+00:00,A03/04120361.JPG,39e1ae01-7160-11ec-aa08-5cf3706028c2,1,6,A03,5,1,rodent
156,68140,A03_04160456.JPG,2020-04-16 19:44:54+00:00,A03/04160456.JPG,39e1ae14-7160-11ec-8d21-5cf3706028c2,3,6,A03,21,1,spotted_paca
157,7571,A03_01070047.JPG,2020-01-07 22:37:27+00:00,A03/01070047.JPG,39e186c0-7160-11ec-bc14-5cf3706028c2,5,6,A03,0,0,empty
158,54518,A03_04140441.JPG,2020-04-14 12:17:04+00:00,A03/04140441.JPG,39e1ae10-7160-11ec-aa83-5cf3706028c2,0,3,A03,3,1,collared_peccary
159,58062,A03_04180466.JPG,2020-04-18 01:35:29+00:00,A03/04180466.JPG,39e1ae17-7160-11ec-8ef5-5cf3706028c2,1,9,A03,5,1,rodent
160,5509,A03_01070029.JPG,2020-01-07 16:32:23+00:00,A03/01070029.JPG,39e186be-7160-11ec-b10d-5cf3706028c2,8,9,A03,0,0,empty
